acc_rate,track,m,n,current_pitch,current_roll,absoluate_roll,climb_delta,roll_rate_delta,climb_delta_diff,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time1_delta,time2_delta,time3_delta,time4_delta,time5_delta,time6_delta,time7_delta,time8_delta,time9_delta,time10_delta,time11_delta,time12_delta,time13_delta,time14_delta,omega,set,target
416.0,-6.0,0.9231163463866358,-0.04,0.2,-0.6,-10.0,8.0,0.0069999999999999,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.6
12.0,30.0,0.559898366565402,0.3,0.64,1.6,-14.0,-25.0,-0.025,-0.5,0.023,0.023,0.023,0.023,0.023,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.3566749439387324,0.024,1.2
137.0,-10.0,1.1388283833246218,0.06,0.38,-0.6,-7.0,2.0,0.005,-0.6,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.5
153.0,-15.0,1.0,0.05,0.52,-0.8,-16.0,5.0,0.0069999999999999,0.3,0.025,0.025,0.025,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.3566749439387324,0.024,1.0
116.0,-2.0,1.3634251141321778,-0.03,0.38,0.8,-5.0,3.0,0.002,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.6
-70.0,-1.0,1.3099644507332473,0.15,0.64,0.6,-5.0,-13.0,-0.005,-1.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.7
41.0,-26.0,0.794533602503334,0.08,0.81,-0.7,-13.0,-1.0,0.003,-0.1,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.06,0.03,0.03,0.03,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.1053605156578262,0.03,0.8
88.0,-21.0,1.161834242728283,0.01,0.43,1.4,-12.0,5.0,0.005,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,1.1
560.0,-42.0,1.1972173631218102,0.09,0.15,-0.6,-11.0,10.0,0.006,-0.9,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0559999999999999,0.027,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.001,0.0,0.0,-10.0,-0.3566749439387324,0.027,0.9
-112.0,-22.0,1.1972173631218102,-0.03,0.6,-0.4,-6.0,4.0,0.003,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
25.0,-15.0,0.697676326071031,0.14,0.53,0.4,-13.0,-4.0,-0.004,-1.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.02,0.8
-187.0,-6.0,0.835270211411272,0.06,0.67,-0.9,-10.0,3.0,0.003,-1.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.5
463.0,-3.0,1.5068177851128537,0.02,0.15,0.8,-15.0,9.0,0.001,-0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.044,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.001,0.0,0.0,-10.0,-0.5108256237659907,0.021,1.1
8.0,-15.0,0.7633794943368531,0.09,0.52,-0.5,-13.0,-4.0,-0.01,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.04,0.02,0.02,0.019,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0,0.0,0.0,8.999,0.0,0.001,-10.0,-0.6931471805599453,0.019,0.7
-36.0,-26.0,0.6770568744981647,0.04,0.68,-0.5,-14.0,5.0,0.004,0.2,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.046,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.3566749439387324,0.023,0.9
-300.0,-45.0,1.1162780704588713,0.01,0.82,-0.7,-12.0,2.0,0.024,0.4,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,8.999,0.0,-0.001,-10.0,-0.6931471805599453,0.019,1.1
-381.0,6.0,1.3099644507332473,0.22,1.1,-0.8,-19.0,-6.0,0.01,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.025,0.05,0.027,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,8.998,0.0,0.0,-10.0,-0.3566749439387324,0.027,1.3
9.0,14.0,1.010050167084168,0.01,0.48,-0.6,-7.0,1.0,0.008,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
-58.0,-30.0,1.3099644507332473,0.06,0.59,2.8,-10.0,-2.0,-0.032,-0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,1.5
256.0,73.0,1.2460767305873808,0.4,0.44,0.5,-16.0,-30.0,-0.018,-1.5,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.05,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.3566749439387324,0.025,1.6
-80.0,14.0,0.8780954309205613,0.11,0.62,0.5,-13.0,-6.0,-0.01,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.6
-8.0,-46.0,0.8693582353988059,-0.23,0.44,-1.1,-12.0,23.0,0.024,2.7,0.017,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.03,0.015,0.015,0.015,0.002,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.916290731874155,0.015,0.5
-238.0,-14.0,0.951229424500714,0.19,0.77,1.2,-15.0,-7.0,0.009,-0.9,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.019,0.019,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.998,0.0,-0.002,-10.0,-0.5108256237659907,0.02,1.0
-246.0,3.0,0.9417645335842488,-0.03,0.71,0.5,-8.0,7.0,-0.008,-0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
-652.0,2.0,0.5543272847345071,-0.02,1.14,0.5,-12.0,-4.0,0.018,1.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.036,0.018,0.018,0.019,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0,0.0,0.0,9.0,0.0,-0.002,-10.0,-0.5108256237659907,0.019,0.4
53.0,-23.0,0.7633794943368531,0.03,0.47,0.2,-6.0,-4.0,0.002,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.4
723.0,-3.0,0.835270211411272,0.25,-0.08,-1.8,-10.0,-24.0,0.01,-1.7,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.022,0.044,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,9.001,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.5
-375.0,-25.0,0.7334469562242892,0.08,0.89,1.6,-9.0,-6.0,-0.046,-0.2,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,-0.002,0.0,-0.0004,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.6
-351.0,-30.0,0.559898366565402,0.12,0.88,-0.1,-12.0,-9.0,0.004,0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.019,0.038,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,-0.002,0.0,8.998,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.4
-25.0,-18.0,1.0202013400267558,0.08,0.77,1.5,-12.0,-2.0,-0.004,-0.1,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0559999999999999,0.027,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.001,0.0,0.0,-10.0,-0.2231435513142097,0.027,1.6
434.0,-28.0,0.7482635675785653,-0.04,0.1,-0.9,-7.0,4.0,0.006,0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.001,-10.0,-0.6931471805599453,0.017,0.4
25.0,-24.0,1.2336780599567432,0.13,0.5,-0.7,-14.0,1.0,-0.0069999999999999,-1.8,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,1.2
-204.0,-27.0,0.7788007830714049,0.01,0.95,0.3,-9.0,2.0,-0.005,-0.2,0.024,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.052,0.026,0.026,0.026,-0.002,0.0,0.0,0.0,-0.001,0.0,-0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.3566749439387324,0.026,0.6
-6.0,-32.0,0.8780954309205613,0.03,0.53,-2.1,-18.0,17.0,0.039,-1.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.9
289.0,-46.0,1.1972173631218102,0.04,0.58,0.4,-11.0,1.0,0.001,-0.2,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.062,0.031,0.031,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.1053605156578262,0.031,1.2
43.0,-18.0,0.9417645335842488,0.04,0.45,0.1,-7.0,-3.0,0.0069999999999999,-0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.7
115.0,-15.0,0.8105842459701871,-0.05,0.37,0.5,-7.0,7.0,0.001,0.0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
315.0,12.0,0.8269591339433623,0.03,0.21,-0.7,-7.0,-3.0,-0.003,-0.3,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.5
73.0,-9.0,1.4622845894342245,0.19,0.52,-0.4,-15.0,-15.0,0.017,-0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,1.0
-39.0,8.0,0.7710515858035663,0.15,0.76,-1.0,-12.0,-11.0,0.01,0.1,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.052,0.026,0.026,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.3566749439387324,0.026,0.7
-10.0,-38.0,0.8269591339433623,0.13,0.64,0.1,-20.0,5.0,-0.012,-0.2,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.046,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.023,1.4
-273.0,9.0,1.3231298123374369,0.01,0.77,-1.7,-8.0,-8.0,0.015,0.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.002,-10.0,-0.6931471805599453,0.018,0.5
-445.0,-9.0,1.22140275816017,-0.02,0.88,-0.2,-8.0,7.0,-0.002,-0.8,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.001,-10.0,-0.6931471805599453,0.017,0.6
-215.0,-2.0,1.1388283833246218,-0.01,0.68,-0.7,-7.0,2.0,0.009,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
299.0,-10.0,0.697676326071031,-0.04,0.23,2.0,-11.0,8.0,-0.0289999999999999,-0.1,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.036,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,-0.001,0.0,9.001,0.0,-0.001,-10.0,-0.6931471805599453,0.017,0.8
209.0,-9.0,1.6160744021928934,0.1,0.37,-1.7,-15.0,3.0,0.013,-1.5,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.044,0.022,0.022,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.002,-10.0,-0.5108256237659907,0.02,1.0
145.0,27.0,0.8869204367171575,0.21,0.47,0.8,-12.0,-18.0,-0.008,0.0,0.021,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.044,0.022,0.022,0.022,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.022,0.9
-148.0,3.0,1.161834242728283,0.07,0.67,0.5,-12.0,-3.0,0.002,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,1.0
-106.0,-50.0,0.7261490370736909,-0.07,0.57,-0.6,-8.0,10.0,0.01,-0.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.016,0.4
-30.0,11.0,0.9607894391523232,0.17,0.62,0.8,-12.0,-15.0,-0.025,0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,1.2
-50.0,-10.0,1.161834242728283,-0.05,0.67,1.6,-6.0,9.0,-0.01,0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.046,0.023,0.023,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.999,0.0,0.001,-10.0,-0.5108256237659907,0.022,0.9
372.0,4.0,0.5655254386995371,0.01,0.17,0.9,-12.0,4.0,0.005,0.6,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.6
312.0,27.0,1.2336780599567432,0.16,0.3,-0.7,-11.0,-16.0,0.006,0.8,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.7
194.0,-29.0,1.161834242728283,-0.03,0.7,-0.8,-7.0,4.0,0.002,-0.2,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.064,0.032,0.032,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.1053605156578262,0.032,0.7
113.0,-14.0,0.8436648165963837,-0.04,0.6,0.6,-7.0,6.0,-0.004,-0.4,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.05,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.3566749439387324,0.025,0.7
64.0,21.0,0.835270211411272,0.13,0.47,2.7,-3.0,-18.0,-0.03,1.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.5
-405.0,-45.0,0.835270211411272,-0.23,0.86,0.2,-14.0,11.0,0.012,3.4,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.016,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.016,0.6
-32.0,-19.0,1.5068177851128537,0.32,0.69,0.5,-16.0,-20.0,-0.047,-1.3,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.3566749439387324,0.024,1.6
214.0,-19.0,0.9323938199059484,-0.02,0.32,0.4,-8.0,4.0,-0.005,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.6
25.0,-31.0,0.8693582353988059,0.0,0.48,-0.7,-7.0,2.0,0.0,0.0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.4
-120.0,46.0,0.5769498103804866,0.07,0.72,0.3,-8.0,-6.0,-0.01,0.0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,-0.001,0.0,-0.0002,0.0,-0.001,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.5
-604.0,-20.0,0.9323938199059484,-0.03,1.06,1.0,-9.0,3.0,-0.016,-0.3,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.017,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.002,-10.0,-0.6931471805599453,0.017,0.6
647.0,-23.0,0.9139311852712282,-0.23,-0.17,0.7,-11.0,30.0,0.008,-0.2,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.036,0.016,0.016,0.0139999999999999,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,9.002,0.0,0.002,-10.0,-0.916290731874155,0.0139999999999999,0.8
294.0,6.0,0.7261490370736909,0.14,0.31,-1.5,-14.0,-7.0,0.006,-0.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.8
87.0,-3.0,0.951229424500714,0.06,0.44,1.0,-9.0,-7.0,-0.0139999999999999,0.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.7
-256.0,-16.0,1.1051709180756475,0.06,1.12,-1.1,-9.0,-4.0,-0.002,-0.3,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.06,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.03,0.6
-362.0,-24.0,1.3498588075760032,0.1,0.83,0.3,-19.0,14.0,-0.003,-2.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,1.6
24.0,-14.0,1.4918246976412703,0.23,0.57,1.4,-7.0,-22.0,-0.019,-0.9,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,1.1
20.0,-12.0,1.0941742837052104,-0.04,0.47,-0.7,-14.0,14.0,0.013,-0.8,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.9
-137.0,-24.0,0.7261490370736909,0.02,0.63,0.5,-5.0,-2.0,-0.009,0.0,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,-0.001,0.0,-0.001,0.0,-0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.4
-68.0,-78.0,0.7046880897187134,0.12,0.63,0.1,-16.0,4.0,-0.004,-0.4,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.001,-10.0,-0.5108256237659907,0.021,1.0
-146.0,-13.0,1.2586000099294778,0.12,0.65,1.6,-5.0,-13.0,-0.012,0.0,0.016,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.036,0.019,0.019,0.019,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,8.998,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.8
-293.0,11.0,0.631283645506926,0.36,1.26,2.6,-15.0,-25.0,-0.046,0.2,0.032,0.032,0.032,0.032,0.032,0.033,0.033,0.034,0.034,0.035,0.07,0.035,0.035,0.035,0.0,0.0,0.0,0.0,-0.001,0.0,-0.0004,0.0,-0.002,0.0,9.0,0.0,0.0,-10.0,0.0,0.035,1.1
-132.0,6.0,1.2969300866657718,0.15,0.94,0.3,-13.0,-10.0,0.004,0.0,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0579999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.001,-10.0,-0.2231435513142097,0.0289999999999999,1.4
282.0,24.0,0.7334469562242892,0.19,0.3,0.9,-18.0,-6.0,-0.009,0.0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,1.5
