acc_rate,track,m,n,current_pitch,current_roll,absoluate_roll,climb_delta,roll_rate_delta,climb_delta_diff,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time1_delta,time2_delta,time3_delta,time4_delta,time5_delta,time6_delta,time7_delta,time8_delta,time9_delta,time10_delta,time11_delta,time12_delta,time13_delta,time14_delta,omega,set,target
-134,-15,0.7866278610665535,0.01,1.03,-0.9,-7,-2,-0.001,0.2,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.062,0.031,0.031,0.031,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.10536051565782628,0.031,0.5
141,-28,1.3099644507332473,-0.03,0.35,0.7,-14,13,-0.004,-0.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,1.1
280,-22,1.3099644507332473,0.04,0.28,-0.5,-11,2,0.004,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.8
50,-50,1.2586000099294778,0.17,0.84,-1.9,-20,4,0.039,-0.5,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.033,0.033,0.033,0.066,0.032,0.032,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.10536051565782628,0.032,2.0
579,-4,1.1972173631218102,-0.07,0.04,0.5,-8,10,0.005,0.0,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.046,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.002,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.8
98,-7,1.2336780599567432,0.09,0.72,-0.8,-13,-2,0.023,-0.2,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.057999999999999996,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.028999999999999998,1.0
34,3,1.0408107741923882,0.3,0.56,-0.4,-15,-15,-0.003,-1.9,0.02,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.044000000000000004,0.022000000000000002,0.022000000000000002,0.022000000000000002,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.022000000000000002,0.9
177,-31,1.161834242728283,0.07,0.4,1.5,-7,-8,-0.008,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.7
-84,-5,1.161834242728283,0.1,0.63,1.0,-12,-9,-0.009000000000000001,0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.9
341,-3,0.8869204367171575,0.28,0.51,0.5,-12,-10,-0.012,-1.7,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.064,0.032,0.032,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.10536051565782628,0.032,1.1
-324,-57,0.7710515858035663,0.03,0.81,-1.8,-8,-3,0.011000000000000001,0.3,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.016,0.016,0.016,0.032,0.018000000000000002,0.018000000000000002,0.018000000000000002,-0.001,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,8.997,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.3
329,-10,0.697676326071031,0.15,0.26,-0.9,-11,-13,0.004,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.5
-213,-10,1.0618365465453596,0.03,1.58,-0.3,-12,8,-0.008,-0.6,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.092,0.046,0.046,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.26236426446749106,0.046,1.4
-3,-90,0.7866278610665535,-0.14,0.47,0.1,-11,22,0.023,-0.3,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.999,0.0,-0.001,-10.0,-0.6931471805599453,0.016,0.8
-316,-17,1.2214027581601699,0.03,0.82,-0.4,-11,3,0.009000000000000001,0.1,0.017,0.018000000000000002,0.018000000000000002,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,-0.002,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,1.0
416,-6,0.9231163463866358,-0.04,0.2,-0.6,-10,8,0.006999999999999999,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.6
12,30,0.559898366565402,0.3,0.64,1.6,-14,-25,-0.025,-0.5,0.023,0.023,0.023,0.023,0.023,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.024,1.2
137,-10,1.1388283833246218,0.06,0.38,-0.6,-7,2,0.005,-0.6,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.5
153,-15,1.0,0.05,0.52,-0.8,-16,5,0.006999999999999999,0.3,0.025,0.025,0.025,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.024,1.0
116,-2,1.3634251141321778,-0.03,0.38,0.8,-5,3,0.002,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.6
-70,-1,1.3099644507332473,0.15,0.64,0.6,-5,-13,-0.005,-1.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.7
41,-26,0.794533602503334,0.08,0.81,-0.7,-13,-1,0.003,-0.1,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.06,0.03,0.03,0.03,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.10536051565782628,0.03,0.8
88,-21,1.161834242728283,0.01,0.43,1.4,-12,5,0.005,-0.2,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,1.1
560,-42,1.1972173631218102,0.09,0.15,-0.6,-11,10,0.006,-0.9,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.055999999999999994,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.001,0.0,0.0,-10.0,-0.35667494393873245,0.027000000000000003,0.9
-406,-51,0.8436648165963837,0.11,1.34,0.8,-12,-2,-0.009000000000000001,-0.6,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.055999999999999994,0.027999999999999997,0.027999999999999997,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.005,-10.0,-0.10536051565782628,0.032,1.6
-112,-22,1.1972173631218102,-0.03,0.6,-0.4,-6,4,0.003,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
25,-15,0.697676326071031,0.14,0.53,0.4,-13,-4,-0.004,-1.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.02,0.8
-187,-6,0.835270211411272,0.06,0.67,-0.9,-10,3,0.003,-1.4,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.5
463,-3,1.5068177851128535,0.02,0.15,0.8,-15,9,0.001,-0.2,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.044000000000000004,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.001,0.0,0.0,-10.0,-0.5108256237659907,0.021,1.1
8,-15,0.7633794943368531,0.09,0.52,-0.5,-13,-4,-0.01,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.04,0.02,0.02,0.019,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0,0.0,0.0,8.999,0.0,0.001,-10.0,-0.6931471805599453,0.019,0.7
-36,-26,0.6770568744981647,0.04,0.68,-0.5,-14,5,0.004,0.2,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.046,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.023,0.9
-300,-45,1.1162780704588713,0.01,0.82,-0.7,-12,2,0.024,0.4,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,8.999,0.0,-0.001,-10.0,-0.6931471805599453,0.019,1.1
-43,-14,0.8269591339433623,0.1,0.64,-0.5,-13,-3,0.006999999999999999,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.003,-10.0,-0.5108256237659907,0.021,0.7
-381,6,1.3099644507332473,0.22,1.1,-0.8,-19,-6,0.01,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.025,0.05,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,8.998,0.0,0.0,-10.0,-0.35667494393873245,0.027000000000000003,1.3
9,14,1.010050167084168,0.01,0.48,-0.6,-7,1,0.008,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
-58,-30,1.3099644507332473,0.06,0.59,2.8,-10,-2,-0.032,-0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,1.5
256,73,1.2460767305873808,0.4,0.44,0.5,-16,-30,-0.018000000000000002,-1.5,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.05,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.025,1.6
-80,14,0.8780954309205613,0.11,0.62,0.5,-13,-6,-0.01,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.6
-8,-46,0.8693582353988059,-0.23,0.44,-1.1,-12,23,0.024,2.7,0.017,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.03,0.015,0.015,0.015,0.002,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.916290731874155,0.015,0.5
-238,-14,0.951229424500714,0.19,0.77,1.2,-15,-7,0.009000000000000001,-0.9,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.019,0.019,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.998,0.0,-0.002,-10.0,-0.5108256237659907,0.02,1.0
-246,3,0.9417645335842487,-0.03,0.71,0.5,-8,7,-0.008,-0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
-652,2,0.5543272847345071,-0.02,1.14,0.5,-12,-4,0.018000000000000002,1.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.019,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0,0.0,0.0,9.0,0.0,-0.002,-10.0,-0.5108256237659907,0.019,0.4
53,-23,0.7633794943368531,0.03,0.47,0.2,-6,-4,0.002,-0.1,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.4
723,-3,0.835270211411272,0.25,-0.08,-1.8,-10,-24,0.01,-1.7,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.022000000000000002,0.044000000000000004,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,9.001,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.5
-375,-25,0.7334469562242892,0.08,0.89,1.6,-9,-6,-0.046,-0.2,0.017,0.017,0.017,0.017,0.017,0.018000000000000002,0.018000000000000002,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,-0.002,0.0,-0.0004,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.6
-351,-30,0.559898366565402,0.12,0.88,-0.1,-12,-9,0.004,0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018000000000000002,0.018000000000000002,0.019,0.038,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,-0.002,0.0,8.998,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.4
-154,2,1.4333294145603401,0.09,0.68,-0.5,-12,-5,0.017,0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.003,-10.0,-0.5108256237659907,0.02,0.6
-25,-18,1.0202013400267558,0.08,0.77,1.5,-12,-2,-0.004,-0.1,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.055999999999999994,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.001,0.0,0.0,-10.0,-0.2231435513142097,0.027000000000000003,1.6
434,-28,0.7482635675785653,-0.04,0.1,-0.9,-7,4,0.006,0.2,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.001,-10.0,-0.6931471805599453,0.017,0.4
25,-24,1.2336780599567432,0.13,0.5,-0.7,-14,1,-0.006999999999999999,-1.8,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,1.2
-204,-27,0.7788007830714049,0.01,0.95,0.3,-9,2,-0.005,-0.2,0.024,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.052000000000000005,0.026000000000000002,0.026000000000000002,0.026000000000000002,-0.002,0.0,0.0,0.0,-0.001,0.0,-0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.026000000000000002,0.6
74,9,1.2214027581601699,0.07,0.47,-0.6,-8,-7,0.008,0.1,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.6
-6,-32,0.8780954309205613,0.03,0.53,-2.1,-18,17,0.039,-1.4,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.9
289,-46,1.1972173631218102,0.04,0.58,0.4,-11,1,0.001,-0.2,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.062,0.031,0.031,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.10536051565782628,0.031,1.2
-344,-12,0.7557837414557255,-0.03,0.9,0.5,-11,3,-0.006,1.6,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,-0.002,0.0,-0.002,0.0,-0.0002,0.0,-0.001,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.6
43,-18,0.9417645335842487,0.04,0.45,0.1,-7,-3,0.006999999999999999,-0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.7
-466,45,0.8269591339433623,-0.05,0.98,0.4,-6,-14,-0.002,4.0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.003,-10.0,-0.5108256237659907,0.019,0.4
115,-15,0.8105842459701871,-0.05,0.37,0.5,-7,7,0.001,0.0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
315,12,0.8269591339433623,0.03,0.21,-0.7,-7,-3,-0.003,-0.3,0.019,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.5
73,-9,1.4622845894342245,0.19,0.52,-0.4,-15,-15,0.017,-0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,1.0
-39,8,0.7710515858035663,0.15,0.76,-1.0,-12,-11,0.01,0.1,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.052000000000000005,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.026000000000000002,0.7
-10,-38,0.8269591339433623,0.13,0.64,0.1,-20,5,-0.012,-0.2,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.046,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.023,1.4
-273,9,1.3231298123374369,0.01,0.77,-1.7,-8,-8,0.015,0.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.002,-10.0,-0.6931471805599453,0.018000000000000002,0.5
-445,-9,1.2214027581601699,-0.02,0.88,-0.2,-8,7,-0.002,-0.8,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.001,-10.0,-0.6931471805599453,0.017,0.6
-215,-2,1.1388283833246218,-0.01,0.68,-0.7,-7,2,0.009000000000000001,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
299,-10,0.697676326071031,-0.04,0.23,2.0,-11,8,-0.028999999999999998,-0.1,0.019,0.019,0.019,0.019,0.019,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,-0.001,0.0,9.001,0.0,-0.001,-10.0,-0.6931471805599453,0.017,0.8
209,-9,1.6160744021928934,0.1,0.37,-1.7,-15,3,0.013000000000000001,-1.5,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.044000000000000004,0.022000000000000002,0.022000000000000002,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.002,-10.0,-0.5108256237659907,0.02,1.0
145,27,0.8869204367171575,0.21,0.47,0.8,-12,-18,-0.008,0.0,0.021,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.044000000000000004,0.022000000000000002,0.022000000000000002,0.022000000000000002,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.022000000000000002,0.9
-148,3,1.161834242728283,0.07,0.67,0.5,-12,-3,0.002,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,1.0
-106,-50,0.7261490370736909,-0.07,0.57,-0.6,-8,10,0.01,-0.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.016,0.4
